,GEOID,east,north,south,west,lon,lat
1019,51137110104,-77.7262,38.3821,38.189,-77.8784,-77.8023,38.28555
1020,51137110200,-78.0507,38.3164,38.2114,-78.2201,-78.1354,38.2639
1021,51165010500,-78.6947,38.5189,38.4204,-78.858,-78.77635000000001,38.46965
1022,51165010600,-78.7775,38.5812,38.4697,-78.9418,-78.85965,38.525450000000006
1023,51165010700,-78.7938,38.6436,38.5361,-78.9501,-78.87195,38.58985
1024,51165010900,-78.7054,38.7142,38.6198,-78.8604,-78.7829,38.667
1025,51165011000,-78.8002,38.8501,38.5353,-79.0928,-78.9465,38.6927
1026,51165011100,-78.9168,38.6643,38.4449,-79.1673,-79.04204999999999,38.55459999999999
1027,51191010800,-81.6053,36.7841,36.6118,-81.8893,-81.7473,36.697950000000006
1028,51191010900,-81.7032,36.7196,36.6127,-81.935,-81.81909999999999,36.66615
1029,51191011000,-81.8583,36.6812,36.5942,-82.0539,-81.95609999999999,36.637699999999995
1030,51193010100,-76.5195,38.1565,37.9656,-76.766,-76.64275,38.06105
1031,51193010200,-76.7087,38.1908,38.032,-76.9226,-76.81565,38.1114
1032,51193010300,-76.8769,38.2126,38.0771,-77.0645,-76.9707,38.144850000000005
1033,51195930700,-82.4974,37.2028,37.0442,-82.6329,-82.56515,37.1235
1034,51089011300,-79.8215,36.8307,36.7319,-80.012,-79.91675000000001,36.7813
1035,51095080102,-76.5777,37.2382,37.1671,-76.6411,-76.6094,37.20265
1036,51095080203,-76.6934,37.2539,37.209,-76.7501,-76.72175,37.23145
1037,51095080205,-76.7253,37.3159,37.273,-76.7535,-76.7394,37.29445
1038,51095080206,-76.7441,37.3168,37.2697,-76.8047,-76.7744,37.29325
1039,51095080301,-76.7296,37.4297,37.2658,-76.9159,-76.82275,37.34775
1040,51095080303,-76.7326,37.2814,37.1901,-76.808,-76.7703,37.235749999999996
1041,51095080304,-76.7809,37.3037,37.2231,-76.882,-76.83145,37.263400000000004
1042,51095080401,-76.6587,37.4671,37.3647,-76.8935,-76.7761,37.4159
1043,51095080402,-76.7453,37.4015,37.3335,-76.8408,-76.79305,37.3675
1044,51137110300,-78.0708,38.2715,38.1277,-78.3698,-78.22030000000001,38.199600000000004
1045,51139030100,-78.2849,38.8061,38.6533,-78.4601,-78.3725,38.7297
1046,51139030200,-78.3488,38.8302,38.6261,-78.6121,-78.48044999999999,38.72815
1047,51139030300,-78.3156,38.675,38.5565,-78.5305,-78.42305,38.61575
1048,51139030400,-78.3868,38.6381,38.4931,-78.5957,-78.49125,38.5656
1049,51139030500,-78.439,38.6459,38.4215,-78.6913,-78.56514999999999,38.533699999999996
1050,51165011200,-78.959,38.5839,38.3663,-79.2242,-79.0916,38.4751
1051,51165011400,-78.8835,38.4894,38.396,-78.9727,-78.9281,38.4427
1052,51165011500,-78.9414,38.4122,38.3692,-78.9903,-78.96585,38.390699999999995
1053,51165011600,-78.9141,38.4134,38.3133,-79.0245,-78.9693,38.36335
1054,51165011700,-78.835,38.4178,38.3043,-78.9337,-78.88435,38.36105
1055,51165011800,-78.722,38.4155,38.2784,-78.9145,-78.81825,38.34695
1056,51165011900,-78.6786,38.4491,38.3391,-78.8369,-78.75775,38.3941
1057,51165012000,-78.6419,38.3549,38.2066,-78.8542,-78.74805,38.28075
1058,51197050302,-81.0798,36.9237,36.7576,-81.3165,-81.19815,36.84065
1059,51197050401,-80.9414,36.9459,36.7881,-81.1471,-81.04425,36.867000000000004
1060,51197050402,-80.7405,36.9789,36.8272,-80.9837,-80.8621,36.90305
1061,51199050204,-76.4003,37.1039,37.0921,-76.436,-76.41815,37.098
1062,51199050205,-76.405,37.1558,37.1058,-76.4591,-76.43205,37.1308
1063,51199050206,-76.3945,37.1257,37.0959,-76.4329,-76.4137,37.1108
1064,51199050304,-76.3953,37.1841,37.1341,-76.4591,-76.4272,37.159099999999995
1065,51199050305,-76.4562,37.1492,37.1007,-76.5003,-76.47825,37.12495
1066,51199050306,-76.4567,37.2038,37.1375,-76.5337,-76.4952,37.17065
1067,51199050401,-76.3898,37.2251,37.1729,-76.5036,-76.44669999999999,37.199
1068,51199050402,-76.3893,37.21,37.1703,-76.4631,-76.4262,37.19015
1069,51199050500,-76.4694,37.2488,37.1855,-76.5651,-76.51724999999999,37.217150000000004
1070,51097950500,-76.6456,37.6855,37.4313,-76.8703,-76.75795,37.5584
1071,51099040100,-76.9977,38.4005,38.2586,-77.2034,-77.10055,38.32955
1072,51099040200,-77.0452,38.3389,38.2599,-77.1835,-77.11435,38.299400000000006
1073,51099040300,-77.1697,38.3486,38.2498,-77.3473,-77.2585,38.2992
1074,51099040400,-77.1422,38.2802,38.1746,-77.3414,-77.2418,38.2274
1075,51099040500,-77.0442,38.2743,38.1411,-77.1883,-77.11625000000001,38.2077
1076,51141030200,-80.2253,36.7479,36.5437,-80.6257,-80.4255,36.6458
1077,51141030301,-80.0504,36.6472,36.5425,-80.2811,-80.16575,36.594849999999994
1078,51141030302,-80.0502,36.7534,36.587,-80.2563,-80.15325,36.6702
1079,51143010100,-79.0923,37.1231,36.902,-79.3684,-79.23034999999999,37.012550000000005
1080,51143010200,-79.2434,37.1375,37.0221,-79.3718,-79.3076,37.079800000000006
1081,51167030100,-81.8159,37.1425,36.9955,-82.0278,-81.92185,37.069
1082,51167030300,-82.1041,36.9078,36.7094,-82.4066,-82.25534999999999,36.8086
1083,51167030401,-81.9459,36.9367,36.8134,-82.1808,-82.06335,36.87505
1084,51167030402,-81.7805,37.0418,36.8648,-82.0063,-81.8934,36.9533
1085,51540000600,-78.4933,38.0329,38.0223,-78.5236,-78.50845000000001,38.0276
1086,51540000700,-78.4787,38.0574,38.0358,-78.5174,-78.49805,38.0466
1087,51540000900,-78.4463,38.0587,38.0345,-78.4784,-78.46234999999999,38.0466
1088,51540001000,-78.4658,38.0453,38.0268,-78.4933,-78.47955,38.03605
1089,51550020001,-76.2232,36.8399,36.8198,-76.242,-76.2326,36.82985
1090,51550020002,-76.2336,36.8371,36.8147,-76.2575,-76.24555,36.825900000000004
1091,51550020003,-76.2193,36.8234,36.8059,-76.244,-76.23165,36.81465
1092,51550020200,-76.2556,36.8271,36.7965,-76.2724,-76.26400000000001,36.811800000000005
1093,51550020300,-76.2702,36.828,36.811,-76.2847,-76.27745,36.819500000000005
1094,51550020400,-76.2691,36.8161,36.7976,-76.2847,-76.2769,36.80685
1095,51550020500,-76.2761,36.8232,36.7751,-76.3087,-76.2924,36.79915
1096,51550020700,-76.2516,36.8012,36.7747,-76.2856,-76.26859999999999,36.78795
1097,51550020804,-76.0985,36.7697,36.7167,-76.2414,-76.16995,36.7432
1098,51550020805,-76.2232,36.7928,36.7326,-76.2585,-76.24085,36.762699999999995
1099,51550020807,-76.2037,36.7693,36.7435,-76.2276,-76.21565,36.7564
1100,51550020808,-76.2412,36.8096,36.787,-76.2556,-76.2484,36.7983
1101,51550020809,-76.2129,36.8109,36.7844,-76.2448,-76.22885,36.79765
1102,51550020903,-76.2682,36.7768,36.7575,-76.2997,-76.28395,36.76715
1103,51550020904,-76.2401,36.7626,36.7233,-76.2982,-76.26915,36.74295
1104,51550020906,-76.2366,36.7736,36.7339,-76.2716,-76.2541,36.75375
1105,51550021004,-76.2218,36.7124,36.6284,-76.2744,-76.2481,36.6704
1106,51550021005,-76.239,36.7363,36.7099,-76.3021,-76.27055,36.7231
1107,51550021006,-76.249,36.7277,36.6284,-76.3105,-76.27975,36.67805
1108,51101950102,-77.0256,37.9103,37.6954,-77.3151,-77.17035,37.80285
1109,51103030100,-76.4181,37.8412,37.6423,-76.6423,-76.53020000000001,37.741749999999996
1110,51103030200,-76.3216,37.8045,37.6631,-76.4918,-76.4067,37.7338
1111,51103030300,-76.2794,37.6957,37.6104,-76.4771,-76.37825,37.65305
1112,51105950100,-82.8235,36.8932,36.7602,-83.1325,-82.978,36.8267
1113,51105950200,-82.7713,36.8386,36.707,-83.0155,-82.8934,36.772800000000004
1114,51143010300,-79.3407,37.1211,36.8813,-79.6219,-79.4813,37.0012
1115,51143010400,-79.4537,36.9348,36.6855,-79.6809,-79.56729999999999,36.81015
1116,51143010500,-79.3102,36.8956,36.7668,-79.5148,-79.4125,36.8312
1117,51143010600,-79.2818,36.9632,36.8661,-79.4893,-79.38555,36.91465
1118,51143010700,-79.113,36.9746,36.7515,-79.3354,-79.2242,36.86305
1119,51167030500,-81.9434,37.066,36.9647,-82.111,-82.0272,37.01535
1120,51167030600,-82.1453,36.951,36.805,-82.309,-82.22715,36.878
1121,51169030200,-82.6541,36.761,36.5935,-82.9851,-82.81960000000001,36.67725
1122,51169030300,-82.402,36.8856,36.6673,-82.8183,-82.61015,36.77645
1123,51195930800,-82.5936,37.1566,37.0073,-82.727,-82.6603,37.08195
1124,51195930900,-82.5323,37.0546,36.9487,-82.625,-82.57865000000001,37.00165
1125,51195931000,-82.593,37.0611,36.903,-82.7744,-82.6837,36.98205
1126,51195931100,-82.7153,37.0155,36.847,-82.8786,-82.79695000000001,36.931250000000006
1127,51195931200,-82.7287,36.8842,36.8119,-82.8355,-82.7821,36.84805
1128,51195931300,-82.6162,36.9191,36.7994,-82.7875,-82.70185000000001,36.85925
1129,51105950400,-82.8752,36.722,36.5937,-83.3105,-83.09285,36.657849999999996
1130,51105950500,-83.0323,36.7789,36.6502,-83.365,-83.19865,36.71455
1131,51105950600,-83.2867,36.6987,36.5973,-83.6754,-83.48105,36.647999999999996
1132,51107610101,-77.6307,39.3242,39.2159,-77.7622,-77.69645,39.27005
1133,51107610102,-77.5513,39.3067,39.2131,-77.6618,-77.60655,39.2599
1134,51143010802,-79.1643,36.7732,36.5411,-79.35,-79.25715,36.65715
1135,51143010900,-79.2777,36.8281,36.6913,-79.5275,-79.4026,36.759699999999995
1136,51143011001,-79.4876,36.7285,36.6047,-79.6894,-79.58850000000001,36.6666
1137,51143011002,-79.4038,36.7367,36.6391,-79.5864,-79.49510000000001,36.6879
1138,51143011100,-79.5178,36.6499,36.5408,-79.7148,-79.6163,36.595349999999996
1139,51143011200,-79.4145,36.6391,36.5407,-79.5627,-79.4886,36.5899
1140,51143011300,-79.3654,36.6786,36.6168,-79.4876,-79.4265,36.6477
1141,51169030500,-82.2942,36.7588,36.5945,-82.5618,-82.428,36.676649999999995
1142,51169030600,-82.4911,36.6425,36.5938,-82.69,-82.59055000000001,36.61815
1143,51171040100,-78.3095,39.0577,38.9513,-78.453,-78.38125,39.0045
1144,51171040201,-78.6761,38.936,38.71,-78.8693,-78.7727,38.823
1145,51171040202,-78.3247,39.1028,38.8424,-78.709,-78.51685,38.9726
1146,51171040300,-78.374,38.9845,38.8865,-78.5463,-78.46015,38.9355
1147,51199050900,-76.5161,37.314,37.2126,-76.6625,-76.5893,37.2633
1148,51199051000,-76.6007,37.3801,37.2777,-76.7554,-76.67805,37.328900000000004
1149,51199051100,-76.6301,37.3027,37.2517,-76.6848,-76.65745,37.2772
1150,51510200102,-77.1171,38.8414,38.8253,-77.1352,-77.12615,38.833349999999996
1151,51510200104,-77.1135,38.8342,38.8211,-77.1316,-77.12255,38.827650000000006
1152,51510200105,-77.1097,38.8349,38.8301,-77.1171,-77.1134,38.832499999999996
1153,51510200106,-77.1067,38.8435,38.8315,-77.1214,-77.11404999999999,38.8375
1154,51510200201,-77.088,38.8348,38.8174,-77.1135,-77.10075,38.8261
1155,51510200202,-77.0887,38.8249,38.8085,-77.1087,-77.09870000000001,38.8167
1156,51510200302,-77.1066,38.8262,38.8138,-77.1283,-77.11744999999999,38.82
1157,51510200303,-77.1134,38.821,38.8116,-77.138,-77.1257,38.8163
1158,51510200403,-77.1077,38.8076,38.7982,-77.14,-77.12385,38.8029
1159,51510200404,-77.1111,38.8122,38.8037,-77.1285,-77.1198,38.80795
1160,51510200406,-77.1294,38.8157,38.8076,-77.1437,-77.13655,38.81165
1161,51510200407,-77.1381,38.813,38.8053,-77.1444,-77.14125,38.80915
1162,51510200703,-77.0484,38.8041,38.7899,-77.0608,-77.0546,38.797
1163,51510200801,-77.0652,38.8273,38.809,-77.0896,-77.07740000000001,38.81815
1164,51510200802,-77.0609,38.8134,38.805,-77.0892,-77.07505,38.809200000000004
1165,51510201000,-77.0748,38.8442,38.8316,-77.0857,-77.08025,38.837900000000005
1166,51510201100,-77.0645,38.8422,38.8295,-77.0792,-77.07185,38.83585
1167,51510201202,-77.0595,38.8381,38.8275,-77.0676,-77.06354999999999,38.8328
1168,51510201203,-77.0519,38.8449,38.834,-77.0803,-77.0661,38.83945
1169,51105950300,-82.9616,36.7696,36.6934,-83.0974,-83.0295,36.7315
1170,51107610201,-77.5975,39.2611,39.1429,-77.8,-77.69874999999999,39.202
1171,51107610300,-77.4577,39.2775,39.1369,-77.6575,-77.55760000000001,39.2072
1172,51107610400,-77.5417,39.1527,39.1104,-77.604,-77.57285,39.131550000000004
1173,51107610503,-77.5021,39.1529,39.0972,-77.5471,-77.52459999999999,39.12505
1174,51107610505,-77.5376,39.1173,39.1015,-77.5661,-77.55185,39.1094
1175,51107610506,-77.5098,39.1105,39.069,-77.5484,-77.5291,39.08975
1176,51107610507,-77.4773,39.1147,39.0859,-77.5195,-77.4984,39.100300000000004
1177,51107610601,-77.5661,39.1133,39.0768,-77.6194,-77.59275,39.09505
1178,51107610602,-77.5563,39.1024,39.053,-77.6066,-77.58144999999999,39.0777
1179,51107610604,-77.5248,39.1015,39.0564,-77.567,-77.54589999999999,39.07895
1180,51107610701,-77.7074,39.1454,39.0929,-77.7646,-77.736,39.119150000000005
1181,51143011400,-79.2981,36.6892,36.5822,-79.4038,-79.35095000000001,36.6357
1182,51145500102,-77.7327,37.5286,37.4149,-77.8983,-77.8155,37.47175
1183,51145500200,-77.8192,37.6691,37.4723,-77.9657,-77.89245,37.5707
1184,51145500300,-77.815,37.6917,37.598,-77.9531,-77.88405,37.64485
1185,51145500400,-77.9404,37.6574,37.4406,-78.132,-78.03620000000001,37.54900000000001
1186,51147930100,-78.2312,37.3681,37.195,-78.4444,-78.3378,37.281549999999996
1187,51147930201,-78.3891,37.3416,37.2694,-78.4715,-78.4303,37.305499999999995
1188,51171040500,-78.4523,38.9286,38.841,-78.6307,-78.5415,38.8848
1189,51171040600,-78.5131,38.8747,38.7803,-78.6902,-78.60165,38.8275
1190,51171040700,-78.5816,38.8295,38.6872,-78.7639,-78.67275000000001,38.75835
1191,51171040800,-78.5469,38.7434,38.6047,-78.7943,-78.67060000000001,38.67405
1192,51173030100,-81.3276,37.0184,36.8178,-81.7522,-81.5399,36.918099999999995
1193,51173030200,-81.6226,36.9769,36.8432,-81.8368,-81.72970000000001,36.91005
1194,51173030301,-81.5158,36.8625,36.8074,-81.6831,-81.59944999999999,36.83495
1195,51550021009,-76.1902,36.6892,36.632,-76.255,-76.2226,36.6606
1196,51550021011,-76.2424,36.7063,36.6891,-76.2722,-76.2573,36.6977
1197,51550021012,-76.2025,36.7135,36.6857,-76.2383,-76.2204,36.699600000000004
1198,51550021013,-76.1834,36.7033,36.6777,-76.2059,-76.19465,36.6905
1199,51550021102,-76.0656,36.7234,36.5506,-76.2118,-76.1387,36.637
1200,51550021200,-76.1932,36.7225,36.5506,-76.3886,-76.2909,36.63655
1201,51550021301,-76.3446,36.7852,36.5507,-76.4915,-76.41805,36.667950000000005
1202,51550021302,-76.2948,36.7581,36.6922,-76.3579,-76.32634999999999,36.72515
1203,51550021401,-76.3427,36.7724,36.7463,-76.3718,-76.35725,36.75935
1204,51550021403,-76.2928,36.7988,36.7724,-76.3427,-76.31774999999999,36.7856
1205,51550021404,-76.3288,36.7985,36.7718,-76.4145,-76.37165,36.78515
1206,51550021501,-76.387,36.8169,36.7699,-76.4635,-76.42525,36.7934
1207,51550021502,-76.3955,36.8438,36.8049,-76.4562,-76.42585,36.82435
1208,51550021601,-76.3835,36.861,36.8281,-76.4335,-76.4085,36.84455
1209,51570830100,-77.3623,37.2985,37.2394,-77.4046,-77.38345000000001,37.268950000000004
1210,51570830200,-77.3887,37.2874,37.2595,-77.4123,-77.4005,37.27345
1211,51570830400,-77.404,37.2665,37.2332,-77.4177,-77.41085,37.249849999999995
1212,51570830500,-77.395,37.2647,37.237,-77.4117,-77.40334999999999,37.25085
1213,51580060100,-79.9661,37.8136,37.7718,-79.9993,-79.9827,37.792699999999996
1214,51580060200,-79.9665,37.7963,37.7482,-80.0089,-79.98769999999999,37.77225
1215,51107610702,-77.6694,39.1454,39.105,-77.725,-77.6972,39.1252
1216,51107610703,-77.583,39.1454,39.0267,-77.7164,-77.6497,39.08605
1217,51107610800,-77.6479,39.1283,38.9796,-77.962,-77.80495,39.05395
1218,51107610900,-77.6138,39.0407,38.9317,-77.8205,-77.71715,38.9862
1219,51107611002,-77.4312,39.0797,39.0467,-77.4817,-77.45645,39.0632
1220,51107611004,-77.496,39.0723,39.0361,-77.5563,-77.52615,39.054199999999994
1221,51107611006,-77.4321,39.0439,39.0037,-77.4875,-77.4598,39.0238
1222,51107611010,-77.4649,39.0889,39.0741,-77.4826,-77.47375,39.081500000000005
1223,51107611011,-77.4797,39.09,39.0714,-77.5112,-77.49545,39.0807
1224,51107611012,-77.4817,39.0859,39.0517,-77.5194,-77.50055,39.068799999999996
1225,51107611014,-77.469,39.0714,39.0368,-77.4874,-77.47819999999999,39.0541
1226,51107611015,-77.4325,39.0652,39.0397,-77.4766,-77.45455000000001,39.05245
1227,51107611016,-77.4495,39.0606,39.039,-77.4771,-77.4633,39.049800000000005
1228,51107611017,-77.4518,39.0447,39.0322,-77.4744,-77.4631,39.03845
1229,51147930202,-78.4053,37.398,37.2325,-78.633,-78.51915,37.315250000000006
1230,51149850100,-77.3269,37.3151,37.2411,-77.3775,-77.3522,37.2781
1231,51149850200,-77.3066,37.2901,37.2135,-77.3656,-77.3361,37.2518
1232,51149850301,-77.2584,37.2737,37.1953,-77.3311,-77.29475,37.2345
1233,51149850302,-77.1875,37.321,37.2268,-77.2972,-77.24235,37.2739
1234,51149850400,-76.9724,37.3132,37.1052,-77.2756,-77.124,37.2092
1235,51149850501,-77.1734,37.1805,36.993,-77.3992,-77.2863,37.08675
1236,51149850502,-77.2605,37.2185,37.0805,-77.3595,-77.31,37.1495
1237,51153900201,-77.2404,38.6721,38.6538,-77.2602,-77.2503,38.662949999999995
1238,51153900202,-77.253,38.6694,38.6546,-77.2794,-77.2662,38.662000000000006
1239,51153900300,-77.2454,38.6862,38.6544,-77.3016,-77.2735,38.6703
1240,51173030302,-81.4674,36.8752,36.8339,-81.6056,-81.53649999999999,36.85455
1241,51173030400,-81.2723,36.9004,36.7766,-81.4674,-81.36985,36.838499999999996
1242,51173030500,-81.2616,36.8538,36.7152,-81.5164,-81.38900000000001,36.7845
1243,51173030701,-81.554,36.8517,36.7656,-81.7277,-81.64085,36.80865
1244,51173030702,-81.4612,36.7894,36.6343,-81.687,-81.5741,36.71185
1245,51175200100,-76.8149,36.9962,36.7524,-77.1803,-76.9976,36.874300000000005
1246,51195931400,-82.4936,37.0696,36.8809,-82.6342,-82.5639,36.97525
1247,51195931500,-82.4415,37.0598,36.8822,-82.5605,-82.501,36.971000000000004
1248,51195931600,-82.3727,37.0219,36.8764,-82.4774,-82.42505,36.94915
1249,51195931700,-82.2986,36.9825,36.8872,-82.429,-82.3638,36.93485
1250,51197050100,-80.8351,37.0733,36.9186,-81.107,-80.97104999999999,36.99595
1251,51197050200,-81.0532,37.0479,36.8995,-81.3794,-81.2163,36.9737
1252,51107611018,-77.4307,39.0468,39.0169,-77.4754,-77.45304999999999,39.03185
1253,51107611019,-77.4683,39.0412,39.0128,-77.5229,-77.4956,39.027
1254,51107611020,-77.429,39.0247,38.979,-77.5061,-77.46755,39.001850000000005
1255,51107611022,-77.4966,39.0177,39.0016,-77.5317,-77.51415,39.00965
1256,51107611023,-77.506,39.0369,39.0125,-77.532,-77.519,39.0247
1257,51107611024,-77.5229,39.0764,38.9568,-77.625,-77.57395,39.0166
1258,51107611025,-77.5089,39.0058,38.9554,-77.5639,-77.5364,38.980599999999995
1259,51107611101,-77.4133,39.0714,39.0372,-77.4439,-77.4286,39.0543
1260,51107611102,-77.3944,39.0667,39.0332,-77.4223,-77.40835000000001,39.049949999999995
1261,51107611202,-77.362,39.0623,39.0395,-77.3855,-77.37375,39.0509
1262,51107611205,-77.3669,39.0371,39.0144,-77.3917,-77.3793,39.02575
1263,51107611206,-77.3785,39.0648,39.0385,-77.4036,-77.39105,39.051649999999995
1264,51107611207,-77.3832,39.0466,39.025,-77.4076,-77.3954,39.035799999999995
1265,51107611208,-77.3337,39.063,39.0405,-77.3697,-77.3517,39.05175
1266,51107611209,-77.3283,39.0596,39.0155,-77.3705,-77.3494,39.03755
1267,51107611400,-77.3783,39.0091,38.991,-77.4033,-77.3908,39.00005
1268,51153900403,-77.2794,38.6585,38.6272,-77.3272,-77.30330000000001,38.642849999999996
1269,51153900404,-77.3102,38.6503,38.6287,-77.3372,-77.3237,38.6395
1270,51153900407,-77.3247,38.6459,38.6313,-77.3526,-77.33865,38.6386
1271,51153900409,-77.3133,38.6384,38.6203,-77.3361,-77.3247,38.62935
1272,51153900410,-77.2867,38.6292,38.6089,-77.3264,-77.30655,38.61905
1273,51153900501,-77.2611,38.6564,38.6328,-77.2897,-77.27539999999999,38.6446
1274,51153900502,-77.2714,38.6362,38.612,-77.2928,-77.2821,38.6241
1275,51153900701,-77.2652,38.6369,38.6079,-77.2903,-77.27775,38.6224
1276,51153900702,-77.2457,38.634,38.5995,-77.2761,-77.26089999999999,38.616749999999996
1277,51153900801,-77.2464,38.611,38.5836,-77.299,-77.2727,38.5973
1278,51153900802,-77.2608,38.5959,38.5638,-77.309,-77.2849,38.57985
1279,51153900901,-77.3063,38.5782,38.5451,-77.3366,-77.32145,38.56165
1280,51153900904,-77.2621,38.5838,38.529,-77.3123,-77.2872,38.5564
1281,51153900905,-77.3005,38.5608,38.5305,-77.3357,-77.3181,38.54565
1282,51153901001,-77.3145,38.6346,38.5459,-77.4402,-77.37735,38.59025
1283,51153901009,-77.3374,38.636,38.6104,-77.3745,-77.35595,38.6232
1284,51153901010,-77.3351,38.6213,38.6022,-77.3724,-77.35374999999999,38.61175
1285,51153901011,-77.3031,38.6263,38.6031,-77.3486,-77.32585,38.6147
1286,51153901012,-77.308,38.6086,38.58,-77.3407,-77.32435000000001,38.594300000000004
1287,51175200300,-77.2356,36.7603,36.7069,-77.275,-77.2553,36.733599999999996
1288,51175200500,-76.9216,36.7164,36.5438,-77.3613,-77.14144999999999,36.6301
1289,51177020104,-77.5533,38.3229,38.2482,-77.7092,-77.63125,38.28555
1290,51177020105,-77.6026,38.3781,38.3083,-77.7261,-77.66435,38.3432
1291,51177020106,-77.5149,38.348,38.2891,-77.6427,-77.5788,38.31855
1292,51177020108,-77.5076,38.2963,38.268,-77.5384,-77.523,38.28215
1293,51177020113,-77.5785,38.2861,38.2258,-77.6687,-77.62360000000001,38.25595
1294,51177020201,-77.3703,38.2846,38.2231,-77.4575,-77.4139,38.25385
1295,51177020202,-77.4339,38.2798,38.2409,-77.4987,-77.46629999999999,38.26035
1296,51177020204,-77.4739,38.2498,38.223,-77.4997,-77.4868,38.2364
1297,51177020205,-77.3797,38.2385,38.1388,-77.5075,-77.4436,38.18865
1298,51177020304,-77.4955,38.2699,38.2449,-77.5404,-77.51795000000001,38.257400000000004
1299,51177020305,-77.4977,38.2556,38.233,-77.5265,-77.5121,38.244299999999996
1300,51036600100,-77.1292,37.4906,37.3037,-77.2716,-77.2004,37.397149999999996
1301,51036600200,-77.0384,37.4716,37.3029,-77.1829,-77.11064999999999,37.38725
1302,51036600300,-76.8717,37.4294,37.2256,-77.1069,-76.9893,37.3275
1303,51037930100,-78.4433,37.2488,36.949,-78.8309,-78.6371,37.0989
1304,51037930200,-78.6011,37.1899,36.8833,-78.9046,-78.75285,37.0366
1305,51107611502,-77.3849,39.028,39.0017,-77.4321,-77.4085,39.014849999999996
1306,51107611601,-77.4178,39.0169,38.9884,-77.4348,-77.4263,39.00265
1307,51107611602,-77.4033,39.0076,38.9935,-77.4227,-77.41300000000001,39.00055
1308,51107611700,-77.3932,39.0017,38.9623,-77.4311,-77.41215,38.982
1309,51107611801,-77.5097,38.9614,38.9096,-77.5583,-77.53399999999999,38.9355
1310,51107611803,-77.5055,38.9175,38.8915,-77.523,-77.51425,38.9045
1311,51107611804,-77.4659,38.9294,38.8993,-77.5191,-77.4925,38.91435
1312,51107611805,-77.4852,38.9044,38.8872,-77.5074,-77.4963,38.8958
1313,51107611806,-77.4969,38.9691,38.8465,-77.6251,-77.561,38.907799999999995
1314,51107611900,-77.459,38.9941,38.9503,-77.531,-77.495,38.9722
1315,51107980100,-77.4228,38.9906,38.9189,-77.519,-77.4709,38.954750000000004
1316,51109950100,-77.6873,38.0853,37.8147,-77.9943,-77.8408,37.95
1317,51109950201,-77.9235,38.1003,37.932,-78.0941,-78.00880000000001,38.016149999999996
1318,51153901100,-77.2816,38.5495,38.4997,-77.3707,-77.32615,38.5246
1319,51153901208,-77.2612,38.6946,38.6777,-77.2869,-77.27405,38.68615
1320,51153901209,-77.2769,38.6808,38.6527,-77.3186,-77.29775000000001,38.66675
1321,51153901211,-77.3284,38.6776,38.6568,-77.3477,-77.33805000000001,38.667199999999994
1322,51153901212,-77.3421,38.6812,38.6525,-77.3686,-77.35535,38.66685
1323,51153901219,-77.3197,38.7312,38.6721,-77.4101,-77.3649,38.70165
1324,51153901222,-77.2992,38.7082,38.6894,-77.3095,-77.30435,38.6988
1325,51153901223,-77.2762,38.7042,38.6808,-77.3133,-77.29475,38.692499999999995
1326,51153901224,-77.2869,38.6851,38.6663,-77.3209,-77.3039,38.6757
1327,51153901228,-77.347,38.6472,38.6313,-77.3822,-77.3646,38.639250000000004
1328,51153901229,-77.3676,38.6606,38.642,-77.3977,-77.38265,38.651300000000006
1329,51153901230,-77.3736,38.6734,38.6554,-77.4026,-77.38810000000001,38.6644
1330,51153901231,-77.3775,38.7812,38.71,-77.4606,-77.41905,38.745599999999996
1331,51153901232,-77.4102,38.756,38.7024,-77.4816,-77.4459,38.7292
1332,51153901233,-77.3961,38.7126,38.6585,-77.4462,-77.42115000000001,38.68555
1333,51153901235,-77.3173,38.7102,38.6892,-77.3627,-77.34,38.6997
1334,51153901236,-77.3274,38.6976,38.673,-77.3621,-77.34475,38.6853
1335,51153901237,-77.3232,38.6934,38.6778,-77.3323,-77.32775000000001,38.685599999999994
1336,51177020306,-77.4979,38.2356,38.193,-77.5469,-77.5224,38.214299999999994
1337,51177020308,-77.5354,38.2614,38.2338,-77.5693,-77.55234999999999,38.247600000000006
1338,51177020309,-77.5252,38.2449,38.2142,-77.5592,-77.54220000000001,38.22955
1339,51177020310,-77.5008,38.2581,38.1666,-77.6268,-77.5638,38.21235
1340,51177020311,-77.48,38.2062,38.0924,-77.6446,-77.5623,38.1493
1341,51177020403,-77.5314,38.1665,38.0178,-77.6927,-77.61205000000001,38.092150000000004
1342,51177020404,-77.6109,38.1521,37.9909,-77.8129,-77.7119,38.0715
1343,51177020405,-77.7669,38.2295,38.0853,-77.9548,-77.86085,38.157399999999996
1344,51177020406,-77.6119,38.222,38.1153,-77.8238,-77.71785,38.16865
1345,51177020407,-77.6133,38.305,38.1882,-77.8341,-77.72370000000001,38.2466
1346,51179010103,-77.3754,38.4745,38.4461,-77.4065,-77.39095,38.460300000000004
1347,51037930300,-78.4779,37.0038,36.6979,-78.7019,-78.5899,36.850849999999994
1348,51041100206,-77.5108,37.4731,37.4411,-77.5645,-77.53765,37.4571
1349,51041100209,-77.5252,37.4992,37.4597,-77.5635,-77.54435000000001,37.47945
1350,51041100210,-77.5146,37.5018,37.4731,-77.5371,-77.52584999999999,37.48745
